,base,cloudiness,cod,latitude,longitude,dt,id,main.grnd_level,humidity,main.pressure,main.sea_level,temperature,main.temp_max,main.temp_min,message,name,rain.1h,rain.3h,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,timezone,visibility,weather,wind.deg,wind.gust,windspeed
381,stations,31.0,200,-32.03,-52.1,1562640208.0,3451138.0,1024.04,94.0,1025.14,1025.14,280.423,280.423,280.423,,Rio Grande,,,BR,,0.0079,1562581734.0,1562618254.0,,-10800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",31.572,,1.36
382,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
383,stations,1.0,200,45.36,-73.48,1562640208.0,6138908.0,,72.0,1015.0,,294.27,297.04,292.15,,Saint-Philippe,,,CA,4146.0,0.0082,1562577239.0,1562633012.0,1.0,-14400.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",263.434,,3.87
384,stations,1.0,200,48.55,-109.68,1562640209.0,5656497.0,,35.0,1012.0,,293.58,296.15,292.59,,Havre,,,US,4447.0,0.0096,1562585140.0,1562642489.0,1.0,-21600.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",340.0,,2.6
385,stations,100.0,200,72.79,-56.15,1562640209.0,3418910.0,1017.06,84.0,1017.28,1017.28,278.013,278.013,278.013,,Upernavik,,,GL,,0.007,0.0,0.0,,-7200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",353.417,,8.71
386,stations,82.0,200,52.74,23.58,1562640209.0,771158.0,,80.0,1009.0,,285.4,286.48,284.82,,Hajnowka,,,PL,2017469.0,0.007,1562638336.0,1562698139.0,3.0,7200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",257.446,,4.66
387,stations,100.0,200,56.66,16.36,1562640209.0,2702261.0,,76.0,1008.0,,287.64,288.15,287.15,,Kalmar,,,SE,1757.0,0.0071,1562638551.0,1562701390.0,1.0,7200.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",290.0,,2.6
388,stations,0.0,200,37.78,38.62,1562640210.0,310855.0,,27.0,1008.0,,298.59,299.15,298.15,,Kahta,,,TR,7005.0,0.0061,1562638266.0,1562690989.0,1.0,10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",300.0,,6.2
389,stations,100.0,200,55.33,-3.44,1562640210.0,2642384.0,,93.0,1020.0,,285.35,286.48,284.15,,Moffat,,,GB,1431.0,0.0083,1562643871.0,1562705575.0,1.0,3600.0,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",300.0,,0.5
390,stations,2.0,200,-11.2,13.84,1562640210.0,3346015.0,1013.91,81.0,1014.46,1014.46,295.023,295.023,295.023,,Sumbe,,,AO,,0.0067,1562649878.0,1562691272.0,,3600.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",155.952,,1.84
391,stations,65.0,200,16.65,-14.96,1562640210.0,2245170.0,1009.42,61.0,1011.57,1011.57,298.143,298.143,298.143,,Podor,,,MR,,0.0056,1562653963.0,1562701013.0,,0.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",274.783,,6.08
392,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
393,stations,0.0,200,18.39,42.45,1562640138.0,110690.0,,68.0,1022.0,,293.7,295.15,292.15,,Faya,,,SA,7396.0,0.0057,1562639988.0,1562687429.0,1.0,10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",272.996,,1.09
394,stations,40.0,200,14.69,-16.54,1562640211.0,2249901.0,,83.0,1014.0,,298.15,298.15,298.15,,Gat,,,SN,2410.0,0.0081,1562654555.0,1562701179.0,1.0,0.0,8000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",310.0,,3.1
395,stations,6.0,200,41.29,13.25,1562640211.0,6541893.0,,74.0,1012.0,,297.17,298.15,295.93,,Terracina,,,IT,2012506.0,0.0071,1562643716.0,1562697718.0,3.0,7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",71.42,,1.25
396,stations,0.0,200,28.66,-17.92,1562640212.0,2514651.0,,64.0,1021.0,,294.15,294.15,294.15,,Los Llanos de Aridane,,,ES,2377.0,0.0061,1562653224.0,1562703174.0,1.0,3600.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",350.0,,5.1
397,stations,93.0,200,19.07,83.81,1562640212.0,1270667.0,963.27,71.0,1003.49,1003.49,300.793,300.793,300.793,,Gunupur,,,IN,,0.0076,1562629982.0,1562677580.0,,19800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",261.594,,1.53
398,stations,77.0,200,53.51,142.97,1562640212.0,2122614.0,1017.21,79.0,1017.98,1017.98,283.653,283.653,283.653,,Ekhabi,,,RU,,0.0072,1562609395.0,1562669768.0,,39600.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",28.847,,2.3
399,stations,100.0,200,13.06,5.24,1562640212.0,2322911.0,979.98,76.0,1011.96,1011.96,298.663,298.663,298.663,,Sokoto,,,NG,,0.0068,1562649501.0,1562695778.0,,3600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",185.267,,5.44
400,stations,20.0,200,36.36,6.61,1562640213.0,2501152.0,,44.0,1016.0,,297.15,297.15,297.15,,Constantine,,,DZ,1074.0,0.0073,1562646191.0,1562698431.0,1.0,3600.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",150.0,,2.6
401,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
402,stations,90.0,200,43.04,42.73,1562640213.0,612987.0,785.69,93.0,1011.72,1011.72,282.863,282.863,282.863,,Mestia,,,GE,,0.0063,1562636286.0,1562690997.0,,14400.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",310.252,,0.44
403,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
404,stations,100.0,200,63.05,179.32,1562640213.0,2126710.0,998.36,41.0,1014.36,1014.36,291.783,291.783,291.783,,Beringovskiy,,,RU,,0.0065,1562595357.0,1562666356.0,,43200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",87.779,,2.5
405,stations,75.0,200,54.0,-6.4,1562640214.0,2964540.0,,93.0,1021.0,,287.24,287.59,287.04,,Dundalk,0.25,,GB,1565.0,0.0081,1562645093.0,1562705774.0,1.0,3600.0,6000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,,1.0
406,stations,1.0,200,35.6,103.21,1562639944.0,1803331.0,764.23,59.0,1010.09,1010.09,288.993,288.993,288.993,,Linxia,,,CN,,0.0064,1562623122.0,1562675127.0,,28800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",61.821,,2.43
407,stations,0.0,200,45.32,55.19,1562640214.0,610298.0,1006.73,17.0,1006.71,1006.71,303.443,303.443,303.443,,Beyneu,,,KZ,,0.0053,1562632796.0,1562688505.0,,18000.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",89.109,,5.59
408,stations,90.0,200,64.86,-147.8,1562640214.0,5859699.0,,36.0,1013.0,,299.67,300.93,298.15,,College,,,US,7684.0,0.0072,1562585378.0,1562660550.0,1.0,-28800.0,1609.0,"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50n'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",79.382,,2.86
409,stations,5.0,200,22.89,-109.91,1562640188.0,3985710.0,,31.0,1012.0,,301.23,305.15,298.15,,Cabo San Lucas,,,MX,7151.0,0.0079,1562589618.0,1562638122.0,1.0,-21600.0,12874.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.0,,8.2
410,stations,0.0,200,35.01,37.05,1562640215.0,164947.0,953.3,62.0,1006.83,1006.83,295.173,295.173,295.173,,Salamiyah,,,SY,,0.0079,1562639101.0,1562690908.0,,10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",233.64,,4.83
411,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
412,stations,40.0,200,35.76,-83.97,1562640215.0,4639848.0,,65.0,1014.0,,298.46,301.15,295.93,,Maryville,,,US,6098.0,0.01,1562581603.0,1562633684.0,1.0,-14400.0,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",360.0,,3.1
413,stations,94.0,200,-8.15,159.59,1562640049.0,2109528.0,998.14,80.0,1007.24,1007.24,301.343,301.343,301.343,,Buala,,2.25,SB,,0.0054,1562614588.0,1562656596.0,,39600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",127.409,,6.15
414,stations,0.0,200,31.86,10.98,1562640216.0,2214433.0,962.15,21.0,1013.33,1013.33,300.933,300.933,300.933,,Nalut,,,LY,,0.0091,1562645838.0,1562696686.0,,7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",160.739,,4.82
415,stations,82.0,200,43.35,52.85,1562640216.0,607610.0,986.62,24.0,1004.35,1004.35,302.493,302.493,302.493,,Zhanaozen,,0.375,KZ,,0.0069,1562633791.0,1562688634.0,,18000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",106.666,,7.09
416,stations,1.0,200,46.49,-84.36,1562640216.0,5009004.0,,68.0,1017.0,,292.15,292.15,292.15,,Sault Sainte Marie,,,CA,3293.0,0.0082,1562579584.0,1562635890.0,1.0,-14400.0,16093.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",250.0,,2.1
417,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
418,stations,75.0,200,-31.97,141.45,1562640217.0,2173911.0,,50.0,1023.0,,287.15,287.15,287.15,,Broken Hill,,,AU,9491.0,0.0087,1562621668.0,1562658224.0,1.0,34200.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.0,,4.1
419,stations,25.0,200,60.72,-135.06,1562640175.0,6180550.0,,27.0,1012.0,,297.04,297.04,297.04,,Whitehorse,,,CA,47668.0,0.0105,1562586233.0,1562653580.0,3.0,-25200.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",10.0,,2.24
420,stations,75.0,200,24.34,124.16,1562640217.0,1861416.0,,79.0,1004.0,,304.15,304.15,304.15,,Ishigaki,,,JP,8139.0,0.0076,1562619672.0,1562668520.0,1.0,32400.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",240.0,,7.2
421,stations,54.0,200,-7.95,110.28,1562640217.0,1650434.0,1014.76,74.0,1014.95,1014.95,298.043,298.043,298.043,,Bambanglipuro,,,ID,,0.0062,1562626403.0,1562668452.0,,25200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",117.569,,7.79
422,stations,85.0,200,41.67,-3.69,1562640217.0,3129877.0,915.4,91.0,1015.3,1015.3,287.463,287.463,287.463,,Aranda de Duero,,,ES,,0.0063,1562647709.0,1562701857.0,,7200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",25.298,,5.36
423,stations,63.0,200,30.58,-111.1,1562640218.0,3996893.0,,8.0,1010.0,,304.82,304.82,304.82,,Caborca,,,MX,2009187.0,0.0059,1562588901.0,1562639410.0,3.0,-25200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",270.0,4.47,2.68
424,stations,44.0,200,59.36,143.24,1562640218.0,2122605.0,1011.24,62.0,1015.6,1015.6,290.113,290.113,290.113,,Okhotsk,,,RU,,0.0073,1562606706.0,1562672327.0,,36000.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",191.386,,6.23
425,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
426,stations,0.0,200,-22.46,-68.93,1562640218.0,3897347.0,,15.0,1029.0,,283.15,283.15,283.15,,Calama,,,CL,8480.0,0.0062,1562584562.0,1562623505.0,1.0,-14400.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",120.0,,4.6
427,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
428,stations,40.0,200,-14.79,-39.05,1562640219.0,3461408.0,,83.0,1023.0,,294.15,294.15,294.15,,Ilheus,,,BR,8386.0,0.0078,1562576544.0,1562617179.0,1.0,-10800.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",220.0,,3.1
429,stations,43.0,200,5.35,48.53,1562640219.0,57000.0,1004.22,72.0,1012.2,1012.2,298.333,298.333,298.333,,Hobyo,,,SO,,0.0056,1562639901.0,1562684597.0,,10800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",213.652,,7.88
430,stations,0.0,200,-33.18,138.01,1562640219.0,2063030.0,,51.0,1022.0,,290.15,290.15,290.15,,Port Pirie,,,AU,9613.0,0.0062,1562622664.0,1562658879.0,1.0,34200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",360.0,,5.7
431,stations,100.0,200,5.43,7.07,1562640074.0,2337542.0,1004.36,97.0,1014.24,1014.24,295.343,295.343,295.343,,Naze,,7.688,NG,,0.0067,1562649845.0,1562694556.0,,3600.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",265.242,,2.57
432,stations,33.0,200,-30.67,-51.4,1562640220.0,3446880.0,,87.0,1027.0,,281.48,281.48,281.48,,Tapes,,,BR,2020383.0,0.0059,1562581379.0,1562618273.0,3.0,-10800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",337.455,,1.59
433,stations,99.0,200,14.1,-1.63,1562640220.0,2361177.0,971.5,46.0,1010.45,1010.45,302.723,302.723,302.723,,Djibo,,0.125,BF,,0.0065,1562651040.0,1562697538.0,,0.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",222.159,,6.76
434,stations,100.0,200,68.54,146.19,1562640220.0,2126785.0,999.99,48.0,1004.91,1004.91,294.113,294.113,294.113,,Belaya Gora,,,RU,,0.0068,0.0,0.0,,39600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",154.601,,4.2
435,stations,56.0,200,-2.9,-40.84,1562640220.0,3403687.0,1012.5,89.0,1016.13,1016.13,295.193,295.193,295.193,,Camocim,,,BR,,0.0062,1562575764.0,1562618819.0,,-10800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",105.64,,1.83
436,stations,54.0,200,-3.32,17.38,1562640221.0,2317397.0,971.35,58.0,1012.42,1012.42,293.903,293.903,293.903,,Bandundu,,,CD,,0.0056,1562648239.0,1562691213.0,,3600.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",13.106,,1.24
437,stations,100.0,200,7.42,81.82,1562640221.0,1242110.0,998.97,63.0,1009.73,1009.73,302.953,302.953,302.953,,Kalmunai,,,LK,,0.0062,1562631702.0,1562676816.0,,19800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",195.555,,1.67
438,stations,75.0,200,35.74,139.53,1562640221.0,1850144.0,,77.0,1010.0,,294.18,295.93,291.48,,Nishihara,,,JP,8063.0,0.0074,1562614379.0,1562666435.0,1.0,32400.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",350.0,,2.1
439,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
440,stations,98.0,200,-2.67,141.3,1562640222.0,2084442.0,1008.55,75.0,1008.7,1008.7,300.833,300.833,300.833,,Vanimo,,0.5,PG,,0.0066,1562618431.0,1562661533.0,,36000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",30.217,,1.79
441,stations,40.0,200,15.09,-87.97,1562640222.0,3603330.0,,78.0,1013.0,,301.15,301.15,301.15,,Amapa,,,HN,7097.0,0.0088,1562585241.0,1562631966.0,1.0,-21600.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",20.0,,2.6
442,stations,94.0,200,-3.86,35.54,1562640222.0,154313.0,802.31,96.0,1017.8,1017.8,285.293,285.293,285.293,,Mbulu,,,TZ,,0.0067,1562643933.0,1562686800.0,,10800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",109.912,,3.53
443,stations,0.0,200,48.47,-4.17,1562640222.0,2991771.0,,82.0,1020.0,,286.98,288.15,285.37,,Guerande,,,FR,6561.0,0.0076,1562646276.0,1562703521.0,1.0,7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",80.0,,1.5
444,stations,53.0,200,30.78,78.62,1562640223.0,1253628.0,629.96,82.0,1002.68,1002.68,283.383,283.383,283.383,,Lata,,,IN,,0.0062,1562629753.0,1562680300.0,,19800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",223.449,,2.19
445,stations,100.0,200,-6.22,155.63,1562640223.0,2094027.0,1004.57,70.0,1008.07,1008.07,301.813,301.813,301.813,,Kieta,,2.125,PG,,0.0061,1562615345.0,1562657740.0,,39600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",189.812,,2.99
446,stations,10.0,200,63.44,-20.27,1562640018.0,3412093.0,1016.01,78.0,1016.75,1016.75,284.163,284.163,284.163,,Vestmannaeyjar,,,IS,,0.0052,1562642955.0,1562714571.0,,0.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",108.537,,8.53
447,stations,40.0,200,-33.86,121.89,1562640223.0,2071860.0,,87.0,1021.0,,286.15,286.15,286.15,,Esperance,,,AU,9525.0,0.0051,1562626631.0,1562662651.0,1.0,28800.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",290.0,,6.7
448,stations,73.0,200,53.97,121.97,1562640224.0,2012938.0,928.95,87.0,1005.25,1005.25,290.953,290.953,290.953,,Yerofey Pavlovich,,2.562,RU,,0.0071,1562614272.0,1562674971.0,,32400.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",239.658,,2.56
449,stations,100.0,200,54.17,74.7,1562640224.0,1496633.0,991.67,74.0,1003.89,1003.89,291.703,291.703,291.703,,Novovarshavka,,0.438,RU,,0.0087,1562625552.0,1562686384.0,,21600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",302.411,,4.06
450,stations,2.0,200,65.58,-170.99,1562640224.0,4031637.0,977.72,31.0,1015.41,1015.41,294.993,294.993,294.993,,Lavrentiya,,,RU,,0.0083,1562676415.0,1562753463.0,,43200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",68.665,,3.13
451,stations,75.0,200,5.88,-10.05,1562640224.0,2278158.0,,94.0,1016.0,,297.15,297.15,297.15,,Buchanan,,,LR,2389.0,0.0067,1562653909.0,1562698710.0,1.0,0.0,8000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",211.841,,6.01
452,stations,96.0,200,63.46,48.9,1562640225.0,544084.0,987.42,73.0,1006.46,1006.46,285.653,285.653,285.653,,Koslan,,,RU,,0.006,1562626307.0,1562698013.0,,10800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",86.523,,1.76
453,stations,98.0,200,64.25,-15.21,1562640100.0,2630299.0,923.37,91.0,1018.75,1018.75,273.433,273.433,273.433,,Hofn,,,IS,,0.007,1562640858.0,1562714238.0,,0.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",295.456,,1.04
454,stations,0.0,200,-28.95,153.24,1562640225.0,2160063.0,,56.0,1018.0,,293.88,294.82,293.15,,Codrington,,,AU,9537.0,0.0058,1562618433.0,1562655799.0,1.0,36000.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",210.0,,1.5
455,stations,1.0,200,-12.14,-45.0,1562640225.0,3470583.0,954.9,81.0,1020.06,1020.06,291.053,291.053,291.053,,Barreiras,,,BR,,0.0088,1562577695.0,1562618885.0,,-10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",112.899,,0.8
456,stations,0.0,200,38.23,44.7,1562640226.0,117656.0,757.54,66.0,1008.22,1008.22,286.053,286.053,286.053,,Ayan,,,IR,,0.006,1562636728.0,1562689608.0,,16200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",355.36,,0.73
457,stations,67.0,200,-4.27,-41.78,1562640226.0,3391908.0,1000.04,73.0,1016.49,1016.49,297.053,297.053,297.053,,Piripiri,,,BR,,0.0056,1562576126.0,1562618908.0,,-10800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",75.704,,1.45
458,stations,20.0,200,-43.03,147.26,1562640226.0,2158744.0,,54.0,1010.0,,285.86,286.48,284.82,,Margate,,,AU,9545.0,0.0073,1562622075.0,1562655027.0,1.0,36000.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",300.0,,8.7
459,stations,0.0,200,-15.19,12.15,1562640226.0,3347019.0,1012.81,80.0,1013.4,1013.4,293.073,293.073,293.073,,Namibe,,,AO,,0.0099,1562650698.0,1562691264.0,,3600.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",309.499,,1.27
460,stations,71.0,200,-6.64,-51.99,1562639955.0,3388847.0,986.49,97.0,1016.19,1016.19,293.933,293.933,293.933,,Sao Felix do Xingu,,1.562,BR,,0.0057,1562578813.0,1562621122.0,,-10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",85.111,,1.26
461,stations,0.0,200,65.54,13.39,1562640227.0,3133983.0,,93.0,1018.0,,283.9,284.15,283.71,,Trofors,,,NO,1611.0,0.0068,1562632117.0,1562709250.0,1.0,7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",240.0,,2.6
462,stations,0.0,200,48.95,4.24,1562640227.0,2995603.0,,81.0,1019.0,,282.03,284.15,280.37,,Saint-Pierre,,,FR,6535.0,0.0066,1562644127.0,1562701632.0,1.0,7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",20.0,,3.1
463,stations,58.0,200,2.04,45.34,1562640031.0,53654.0,1005.03,89.0,1014.14,1014.14,297.013,297.013,297.013,,Mogadishu,,0.188,SO,,0.0069,1562640997.0,1562685032.0,,10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",221.704,,3.86
464,stations,75.0,200,69.65,18.96,1562640227.0,3133895.0,,81.0,1018.0,,281.91,283.15,280.93,,Tromso,,,NO,1619.0,0.0079,0.0,0.0,1.0,7200.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",150.0,,4.6
465,stations,0.0,200,-12.32,-42.89,1562640228.0,3455903.0,945.32,72.0,1021.0,1021.0,291.153,291.153,291.153,,Oliveira dos Brejinhos,,,BR,,0.0064,1562577207.0,1562618359.0,,-10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",93.341,,2.63
466,stations,0.0,200,-15.72,46.32,1562640228.0,1062663.0,,94.0,1014.0,,295.15,295.15,295.15,,Mahajanga,,,MG,2143.0,0.0079,1562642554.0,1562683005.0,1.0,10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",139.898,,1.51
467,stations,81.0,200,-45.58,-72.07,1562640090.0,3894426.0,,93.0,1011.0,,275.8,278.15,274.15,,Coihaique,,,CL,8491.0,0.0077,1562588845.0,1562620729.0,1.0,-14400.0,4900.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",360.0,,1.5
468,stations,0.0,200,22.68,-3.98,1562640228.0,2450173.0,983.69,18.0,1004.75,1004.75,308.693,308.693,308.693,,Taoudenni,,,ML,,0.0055,1562650636.0,1562699069.0,,0.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.006,,3.17
469,stations,100.0,200,32.41,-87.02,1562640229.0,4089114.0,,83.0,1013.0,,298.65,300.37,297.59,,Selma,,1.312,US,5807.0,0.0076,1562582855.0,1562633896.0,1.0,-18000.0,16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",290.0,,2.1
470,stations,100.0,200,7.25,-11.53,1562640229.0,2409970.0,1012.57,93.0,1014.98,1014.98,295.143,295.143,295.143,,Bomi,,,SL,,0.0062,1562654126.0,1562699203.0,,0.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",231.412,,1.37
471,stations,20.0,200,24.63,46.72,1562640229.0,108410.0,,11.0,1005.0,,305.15,305.15,305.15,,Riyadh,,,SA,7424.0,0.0069,1562638227.0,1562687140.0,1.0,10800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",300.0,,1.0
472,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
473,stations,90.0,200,43.2,-8.36,1562640230.0,3119841.0,,93.0,1018.0,,289.24,292.04,286.48,,Beira,,,ES,6403.0,0.0069,1562648520.0,1562703288.0,1.0,7200.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",360.0,,2.6
474,stations,0.0,200,26.88,-111.98,1562640230.0,3995236.0,1005.67,43.0,1010.92,1010.92,302.043,302.043,302.043,,Mulege,,,MX,,0.0057,1562589614.0,1562639119.0,,-21600.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",69.935,,0.78
475,stations,20.0,200,39.17,8.53,1562640230.0,2525362.0,,83.0,1012.0,,299.67,300.15,299.15,,Carbonia,,,IT,6719.0,0.0065,1562645246.0,1562698454.0,1.0,7200.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",170.0,,2.1
476,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
